Station_ID,Name_EN,Name_JP,Latitude,Longitude
9960404,Chokushi Station,勅旨駅（ちょくし）,34.8936520,136.0730860
1170813,Chōmonkyō Station,長門峡駅（ちょうもんきょう）,34.3044780,131.5787966
9970916,Chōrakuji Station,長楽寺駅（ちょうらくじ）,34.4729632,132.4310097
1190751,Chōsa Station,帖佐駅（ちょうさ）,31.7269066,130.6327920
1131431,Chōshi Station,銚子駅（ちょうし）,35.7296933,140.8271301
1110116,Chōshiguchi Station,銚子口駅（ちょうしぐち）,42.0149280,140.7203410
1141332,Chubutenryu Station,中部天竜,35.0852830,137.8027620
1180406,Chūden Station,中田駅 (徳島県)（ちゅうでん）,34.0105488,134.5698754
9931305,Chūgakkō Station,中学校駅（ちゅうがっこう）,35.7402551,140.1482786
1163419,Chūgoku-Katsuyama Station,中国勝山駅（ちゅうごくかつやま）,35.0804761,133.6945976
1121905,Chūgun Station,中郡駅 (山形県)（ちゅうぐん）,37.9692090,140.0672810
3000124,Chūkyōkeibajōmae Station,中京競馬場前駅（ちゅうきょうけいばじょうまえ）,35.0613904,136.9813377
9920314,Chūō-Hirosaki Station,中央弘前駅（ちゅうおうひろさき）,40.5994410,140.4724770
9932801,Chūō-Maebashi Station,中央前橋駅（ちゅうおうまえばし）,36.3911832,139.0749235
2500203,Chūō-Rinkan Station,中央林間駅（ちゅうおうりんかん）,35.5077415,139.4443318
3300113,Chūshojima Station,中書島駅（ちゅうしょじま）,34.9267228,135.7601659
9952809,Daian Station,大安駅（だいあん）,35.0912140,136.5458820
1171303,Daianji Station,大安寺駅（だいあんじ）,34.6629040,133.8876481
9950205,Daiba Station (Shizuoka),大場駅（だいば）,35.0920858,138.9394249
1161222,Daidō Station,大道駅（だいどう）,34.0532044,131.4884400
3000808,Daidōchō Station,大同町駅（だいどうちょう）,35.0800897,136.9093132
3100528,Daifuku Station,大福駅（だいふく）,34.5128926,135.8299048
9991135,Daigaku Station,大学駅（だいがく）,33.1896150,129.6672790
9940408,Daigaku-Mae Station,大学前,36.3713420,138.2151210
9960114,Daigaku-Mae Station,大学前,35.0876880,136.1848470
1120215,Daigo Station (Akita),醍醐駅 (秋田県)（だいご）,39.2492800,140.5388140
1191422,Daigyōji Station,大行司駅（だいぎょうじ）,33.3968598,130.8746461
9931820,Daihō Station,大宝駅（だいほう）,36.2031008,139.9702929
9950602,Daiichidōri Station,第一通り駅（だいいちどおり）,34.7072679,137.7326757
2300123,Daijingūshita Station,大神宮下駅（だいじんぐうした）,35.6939660,139.9913850
2600102,Daikan-yama Station,代官山駅（だいかんやま）,35.6482067,139.7032620
9950703,Daikanchō Station,代官町駅（だいかんちょう）,34.8354580,138.1260490
9951105,Daimon Station,大門,34.9825285,137.1547745
1161012,Daimon Station (Hiroshima),大門駅 (広島県)（だいもん）,34.4984177,133.4399228
3500108,Daimotsu Station,大物駅（だいもつ）,34.7164614,135.4259953
1190912,Dainyū Station,大入駅（だいにゅう）,33.5089061,130.1057129
1161638,Daisenguchi Station,大山口駅（だいせんぐち）,35.4850181,133.4567530
9941014,Daisenji Station,大川寺駅（だいせんじ）,36.6082627,137.3087224
1120262,Daishaka Station,大釈迦駅（だいしゃか）,40.7568569,140.5878304
2100602,Daishimae Station,大師前駅（だいしまえ）,35.7788753,139.7814629
1141530,Daishōji Station,大聖寺駅（だいしょうじ）,36.3004057,136.3144120
2400105,Daitabashi Station,代田橋駅（だいたばし）,35.6711552,139.6596041
1191812,Daitō Station,大塔駅（だいとう）,33.1491630,129.7820870
2100902,Daiyamukō Station,大谷向駅（だいやむこう）,36.7326188,139.6922651
9931412,Daiyūzan Station,大雄山駅（だいゆうざん）,35.3191091,139.1033737
3600130,Daizenji Station,大善寺駅（だいぜんじ）,33.2705397,130.4739207
1192502,Dan Station,段駅（だん）,32.4681730,130.6456940
1141404,Dashina Station,駄科駅（だしな）,35.4748510,137.8393830
1123126,Date Station,伊達駅（だて）,37.8240980,140.4933532
1110410,Date-Mombetsu Station,伊達紋別駅（だてもんべつ）,42.4692661,140.8560376
3600203,Dazaifu Station,太宰府駅（だざいふ）,33.5190970,130.5314061
3500205,Dekijima Station,出来島駅（できじま）,34.7071489,135.4369400
3300401,Demachiyanagi Station,出町柳駅（でまちやなぎ）,35.0303731,135.7728145
3500203,Dempō Station,伝法駅（でんぽう）,34.6895850,135.4513460
2600108,Den-en-chōfu Station,田園調布駅（でんえんちょうふ）,35.5968150,139.6673560
9940824,Dentetsu Ishida Station,電鉄石田駅（でんてついしだ）,36.8662197,137.4232399
9940825,Dentetsu Kurobe Station,電鉄黒部駅（でんてつくろべ）,36.8741184,137.4438880
9940821,Dentetsu Uozu Station,電鉄魚津駅（でんてつうおづ）,36.8152081,137.4004857
1121502,Detohama Station,出戸浜駅（でとはま）,39.8444795,140.0245209
3500110,Deyashiki Station,出屋敷駅（でやしき）,34.7181810,135.4046263
1134216,Doai Station,土合,36.8313766,138.9670159
9980502,Dobashi Station (Ehime),土橋駅 (愛媛県)（どばし）,33.8327559,132.7563316
1121221,Dobukai Station,土深井駅（どぶかい）,40.2224499,140.7127981
1171412,Dogoyama Station,道後山駅（どうごやま）,35.0111930,133.1780580
9941612,Dōhōji Station,道法寺駅（どうほうじ）,36.4842880,136.6134520
1191704,Doi Station (Fukuoka),土井駅（どい）,33.6348050,130.4667810
3300131,Doi Station (Osaka),土居駅（どい）,34.7307417,135.5600001
1140728,Doichi Station,土市駅（どいち）,37.0975549,138.7295141
9980503,Doida Station,土居田駅（どいだ）,33.8240349,132.7439657
1122602,Dōjima Station,堂島駅（どうじま）,37.5545985,139.9119261
1162914,Dōjō Station,道場駅（どうじょう）,34.8673587,135.2558383
9963306,Dōjō-minamiguchi Station,道場南口駅（どうじょうみなみぐち）,34.8561003,135.2231212
1163937,Dōjōji Station,道成寺駅（どうじょうじ）,33.9111395,135.1759676
2100217,Dokkyodaigakumae Station (Soka-Matsubara),獨協大学前駅〈草加松原〉,35.8432780,139.8006730
3500209,Dome-mae Chiyozaki Station,ドーム前千代崎駅（どーむまえちよざき）,34.6714570,135.4794880
9941915,Domeki Station,轟駅（どめき）,36.0868404,136.3609869
9950804,Domoto Station,土本駅（どもと）,35.1359530,138.1391760
3100315,Dōmyōji Station,道明寺駅（どうみょうじ）,34.5681775,135.6203421
1120921,Dōsen Station,洞泉駅（どうせん）,39.2507020,141.7606249
1161706,Dōshishamae Station,同志社前駅（どうししゃまえ）,34.8056387,135.7782237
1140404,Dosokohama Station,土底浜駅（どそこはま）,37.2229025,138.3252250
3000806,Dōtoku Station,道徳駅（どうとく）,35.1056348,136.9093734
1161522,Ebara Station,江原駅（えばら）,35.4689880,134.7753140
2600504,Ebara-Nakanobu Station,荏原中延駅（えばらなかのぶ）,35.6099554,139.7119528
2600405,Ebaramachi Station,荏原町駅（えばらまち）,35.6038200,139.7075710
1110336,Ebeotsu Station,江部乙駅（えべおつ）,43.6267510,141.9355110
1110323,Ebetsu Station,江別駅（えべつ）,43.1105658,141.5572110
1170328,Ebi Station,江尾駅（えび）,35.2832987,133.4849214
1162506,Ebie Station,海老江,34.6952160,135.4735743
1130910,Ebina Station,海老名,35.4525988,139.3908631
1192914,Ebino Station,えびの駅,32.0421710,130.8168590
1192912,Ebino-Iino Station,えびの飯野駅（えびのいいの）,32.0301050,130.8718320
1192913,Ebino-Uwae Station,えびの上江駅（えびのうわえ）,32.0355160,130.8504260
1111307,Ebishima Station,恵比島駅（えびしま）,43.8519070,141.8807880
9963512,Ebisu Station (Hyogo),恵比須駅（えびす）,34.7977276,134.9986635
1130204,Ebisu Station (Tokyo),恵比寿駅（えびす）,35.6464378,139.7102101
1190217,Ebitsu Station,海老津駅（えびつ）,33.8401270,130.6238820
9960109,Echigawa Station,愛知川駅（えちがわ）,35.1764037,136.2137973
1140823,Echigo-Akatsuka Station,越後赤塚駅（えちごあかつか）,37.8167840,138.9087440
1121417,Echigo-Hayakawa Station,越後早川駅（えちごはやかわ）,38.3165097,139.4498478
1122736,Echigo-Hirose Station,越後広瀬駅（えちごひろせ）,37.2748830,138.9814890
1140416,Echigo-Hirota Station,越後広田駅（えちごひろた）,37.3574010,138.6622680
1134230,Echigo-Horinouchi Station,越後堀之内駅（えちごほりのうち）,37.2390504,138.9278948
1140441,Echigo-Ishiyama Station,越後石山駅（えちごいしやま）,37.8965680,139.0952850
1140732,Echigo-Iwasawa Station,越後岩沢駅（えちごいわさわ）,37.2407580,138.7971740
1140419,Echigo-Iwatsuka Station,越後岩塚駅（えちごいわつか）,37.3866540,138.7565530
1121916,Echigo-Kanamaru Station,越後金丸駅（えちごかなまる）,38.0663810,139.6632560
1121420,Echigo-Kangawa Station,越後寒川駅（えちごかんがわ）,38.4494821,139.4907063
1121917,Echigo-Katakai Station,越後片貝駅（えちごかたかい）,38.0707680,139.6226210
1134232,Echigo-Kawaguchi Station,越後川口駅（えちごかわぐち）,37.2729399,138.8620581
1140727,Echigo-Mizusawa Station,越後水沢駅（えちごみずさわ）,37.0742435,138.7181119
1134218,Echigo-Nakazato Station,越後中里駅（えちごなかざと）,36.9096716,138.8485103
1121919,Echigo-Ōshima Station,越後大島駅（えちごおおしま）,38.0996780,139.5182950
1140725,Echigo-Shikawatari Station,越後鹿渡駅（えちごしかわたり）,37.0482230,138.6715683
1121918,Echigo-Shimoseki Station,越後下関駅（えちごしもせき）,38.0900140,139.5602360
1140822,Echigo-Sone Station,越後曽根駅（えちごそね）,37.7937654,138.9110387
1122734,Echigo-Suhara Station,越後須原駅（えちごすはら）,37.3203060,139.0174530
1134234,Echigo-Takiya Station,越後滝谷駅（えちごたきや）,37.3688790,138.8349650
1140723,Echigo-Tanaka Station,越後田中駅（えちごたなか）,37.0053800,138.6274700
1140726,Echigo-Tazawa Station,越後田沢駅（えちごたざわ）,37.0554000,138.6947700
1134220,Echigo-Yuzawa Station,越後湯沢駅（えちごゆざわ）,36.9359414,138.8090456
1141522,Echizen-Hanandō Station,越前花堂駅（えちぜんはなんどう）,36.0387698,136.2179196
9941904,Echizen-Kaihotsu Station,越前開発駅（えちぜんかいほつ）,36.0751430,136.2409630
9941916,Echizen-Nonaka Station,越前野中駅（えちぜんのなか）,36.0829283,136.3767745
1142112,Echizen-Ōmiya Station,越前大宮駅（えちぜんおおみや）,36.0000287,136.4102523
1142116,Echizen-Ōno Station,越前大野駅（えちぜんおおの）,35.9833494,136.4969452
9941908,Echizen-Shimabashi Station,越前島橋駅（えちぜんしまばし）,36.0902010,136.2776860
1142122,Echizen-Shimoyama Station,越前下山駅（えちぜんしもやま）,35.9205871,136.6348189
9941905,Echizen-Shinbo Station,越前新保駅（えちぜんしんぼ）,36.0803809,136.2511027
1142107,Echizen-Takada Station,越前高田駅（えちぜんたかだ）,36.0248340,136.3186620
9941918,Echizen-Takehara Station,越前竹原駅（えちぜんたけはら）,36.0740132,136.4132571
1142117,Echizen-Tano Station,越前田野駅（えちぜんたの）,35.9870615,136.5266758
1142105,Echizen-Tōgō Station,越前東郷駅（えちぜんとうごう）,36.0181140,136.2740194
1142118,Echizen-Tomida Station,越前富田駅（えちぜんとみだ）,35.9911663,136.5411275
1142111,Echizen-Yakushi Station,越前薬師駅（えちぜんやくし）,36.0054157,136.3844545
2600317,Eda Station,江田,35.5585942,139.5514705
1122804,Eda Station (Fukushima),江田駅 (福島県)（えだ）,37.1796581,140.8257167
1180140,Edagawa Station,枝川駅 (JR四国)（えだがわ）,33.5507171,133.4489552
1190209,Edamitsu Station,枝光駅（えだみつ）,33.8791540,130.8129190
3102738,Edobashi Station,江戸橋駅（えどばし）,34.7437758,136.5138125
2300112,Edogawa Station,江戸川駅（えどがわ）,35.7377510,139.8960509
2100420,Edogawadai Station,江戸川台駅（えどがわだい）,35.8974062,139.9103577
1111124,Efue Station,絵笛駅（えふえ）,42.1986040,142.7365540
3100311,Eganoshō Station,恵我ノ荘駅（えがのしょう）,34.5735505,135.5728528
9932808,Egi Station,江木駅（えぎ）,36.4072546,139.1335281
3002009,Egira Station,江吉良駅（えぎら）,35.3157710,136.6997270
1180321,Eguchi Station,江口駅（えぐち）,34.0371523,133.9737143
1193026,Ei Station,頴娃駅（えい）,31.2291010,130.5004121
1193031,Ei-Ōkawa Station,頴娃大川駅（えいおおかわ）,31.2577772,130.4137038
2400609,Eifukuchō Station,永福町駅（えいふくちょう）,35.6762720,139.6426236
9963722,Eigashima Station,江井ヶ島駅（えいがしま）,34.6790907,134.9197872
9941912,Eiheijiguchi Station,永平寺口駅（えいへいじぐち）,36.0958797,136.3266649
9990908,Einomaru Station,永犬丸駅（えいのまる）,33.8386910,130.7380755
1150805,Eiwa Station,永和駅（えいわ）,35.1328500,136.7643250
1141309,Ejima Station,江島駅（えじま）,34.8678820,137.4415510
9951108,Ekaku Station,永覚駅（えかく）,35.0272680,137.1389299
1180809,Ekawasaki Station,江川崎駅（えかわさき）,33.1780806,132.7832046
1172008,Ekiya Station,駅家駅（えきや）,34.5488970,133.3252540
2200104,Ekoda Station,江古田駅（えこだ）,35.7376016,139.6727496
1132530,Emi Station,江見駅（えみ）,35.0624672,140.0611555
1161404,Emmachi Station,円町駅（えんまち）,35.0182366,135.7303517
9991123,Emukae-Shikamachi Station,江迎鹿町駅（えむかえしかまち）,33.3067810,129.6270700
1141118,Ena Station,恵那駅（えな）,35.4550308,137.4080301
9980220,Enai Station,榎井駅（えない）,34.1942756,133.8293089
9950511,Enden Station,円田駅（えんでん）,34.8207919,137.9074722
9940713,Endō Station,渕東駅（えんどう）,36.1951310,137.8395070
1111623,Engaru Station,遠軽駅（えんがる）,44.0595660,143.5202020
1180136,Engyōjiguchi Station,円行寺口駅（えんぎょうじぐち）,33.5658313,133.5209404
1110910,Eniwa Station,恵庭駅（えにわ）,42.8827013,141.5867875
1131417,Enokido Station,榎戸,35.6841420,140.2880270
3000824,Enokido Station (Aichi),榎戸駅 (愛知県)（えのきど）,34.9045200,136.8283620
9940905,Enokimachi Station,榎町駅（えのきまち）,36.6575643,137.3169583
9932006,Enoshima Station,江ノ島駅（えのしま）,35.3110452,139.4875483
3600141,Enoura Station,江の浦駅（えのうら）,33.1085010,130.4468920
9950603,Enshū-byōin Station,遠州病院駅（えんしゅうびょういん）,34.7103540,137.7333272
9950617,Enshū-Gansuiji Station,遠州岩水寺駅（えんしゅうがんすいじ）,34.8340336,137.8011144
9950615,Enshū-Kobayashi Station,遠州小林駅（えんしゅうこばやし）,34.8080110,137.7954960
9950612,Enshū-Komatsu Station,遠州小松駅（えんしゅうこまつ）,34.7842128,137.7778525
9950510,Enshū-Mori Station,遠州森駅（えんしゅうもり）,34.8309440,137.9237636
9950611,Enshū-Nishigasaki Station,遠州西ヶ崎駅（えんしゅうにしがさき）,34.7764490,137.7737510
9950616,Enshū-Shibamoto Station,遠州芝本駅（えんしゅうしばもと）,34.8234610,137.7986250
9940518,Entoku Station,延徳駅（えんとく）,36.7264440,138.3623150
9980210,Enza Station,円座駅（えんざ）,34.2844810,134.0094023
1131125,Enzan Station,塩山駅（えんざん）,35.7049064,138.7339054
1191320,Era Station,恵良駅（えら）,33.2548440,131.1743200
1180148,Erinono Station,襟野々駅（えりのの）,33.4879244,133.3003075
9961404,Esaka Station,江坂駅（えさか）,34.7588686,135.4970953
1170204,Esaki Station,江崎駅（えさき）,34.6387520,131.6620570
2100810,Esojima Station,江曽島駅（えそじま）,36.5313677,139.8609909
1163920,Esumi Station,江住駅（えすみ）,33.5097869,135.6033361
1141552,Etchū-Daimon Station,越中大門駅（えっちゅうだいもん）,36.7344877,137.0548000
9940804,Etchū-Ebara Station,越中荏原駅（えっちゅうえばら）,36.6992161,137.2666668
9940806,Etchū-Funahashi Station,越中舟橋駅（えっちゅうふなはし）,36.7055580,137.3064550
9940808,Etchū-Izumi Station,越中泉駅（えっちゅういずみ）,36.6997660,137.3269180
1141805,Etchū-Kokubu Station,越中国分駅（えっちゅうこくぶ）,36.8053364,137.0506396
1140512,Etchū-Miyazaki Station,越中宮崎駅（えっちゅうみやざき）,36.9737447,137.5986620
1141802,Etchū-Nakagawa Station,越中中川駅（えっちゅうなかがわ）,36.7497362,137.0277874
9940819,Etchū-Nakamura Station,越中中村駅（えっちゅうなかむら）,36.7905914,137.3824130
9940805,Etchū-Sangō Station,越中三郷駅（えっちゅうさんごう）,36.7033430,137.2907150
1141712,Etchū-Yamada Station,越中山田駅（えっちゅうやまだ）,36.5388770,136.8870780
1141640,Etchū-Yatsuo Station,越中八尾駅（えっちゅうやつお）,36.5914783,137.1384843
1132603,Etchūjima Station,越中島駅（えっちゅうじま）,35.6679112,139.7926011
1121003,Ezuriko Station,江釣子駅（えづりこ）,39.2984388,141.0759076
3100208,Family Kōen-mae Station,ファミリー公園前駅（ふぁみりーこうえんまえ）,34.5979680,135.7849870
9963404,Flower Town Station,フラワータウン駅,34.8855489,135.2022155
9950521,Fruits Park Station,フルーツパーク駅,34.8344060,137.7319760
1134004,Fubasami Station,文挟駅（ふばさみ）,36.6372530,139.7280090
3001409,Fuchidaka Station,渕高駅（ふちだか）,35.2142770,136.7272610
1162205,Fuchigaki Station,淵垣駅（ふちがき）,35.3284690,135.2951780
1130613,Fuchinobe Station,淵野辺駅（ふちのべ）,35.5685544,139.3950291
1172015,Fuchū Station (Hiroshima),府中駅 (広島県)（ふちゅう）,34.5715220,133.2360540
2400124,Fuchū Station (Tokyo),府中駅 (東京都)（ふちゅう）,35.6722053,139.4801750
1130320,Fuchū-Hommachi Station,府中本町駅（ふちゅうほんまち）,35.6661093,139.4771010
1141645,Fuchū-Usaka Station,婦中鵜坂駅（ふちゅううさか）,36.6781737,137.1688744
2400402,Fuchūkeiba-Seimon-mae Station,府中競馬正門前駅（ふちゅうけいばせいもんまえ）,35.6683720,139.4850680
2400117,Fuda Station,布田駅（ふだ）,35.6512105,139.5511283
9920709,Fudai Station,普代駅（ふだい）,40.0027981,141.8862732
9970906,Fudōin-mae Station,不動院前駅（ふどういんまえ）,34.4265677,132.4689107
2600202,Fudōmae Station,不動前駅（ふどうまえ）,35.6265260,139.7146900
1122422,Fudōnosawa Station,不動の沢駅（ふどうのさわ）,38.8985190,141.5623600
1140201,Fuji Station,富士,35.1514798,138.6512242
9963720,Fujie Station,藤江駅（ふじえ）,34.6632797,134.9479672
1150123,Fujieda Station,藤枝駅（ふじえだ）,34.8492226,138.2523033
9931411,Fujifilm-mae Station,富士フイルム前駅（ふじふいるむまえ）,35.3176560,139.1095073
9951201,Fujigaoka Station (Aichi),藤が丘駅 (愛知県)（ふじがおか）,35.1829895,137.0216088
2600319,Fujigaoka Station (Kanagawa),藤が丘駅 (神奈川県)（ふじがおか）,35.5435299,139.5280340
1142217,Fujii Station,藤井駅（ふじい）,35.5317050,135.9061980
3100313,Fujiidera Station,藤井寺駅（ふじいでら）,34.5715838,135.5943950
3000110,Fujikawa Station (Aichi),藤川駅（ふじかわ）,34.9133213,137.2184415
1150110,Fujikawa Station (Shizuoka),富士川駅（ふじかわ）,35.1411213,138.6185722
9941003,Fujikoshi Station,不二越駅（ふじこし）,36.6875340,137.2323590
9940117,Fujikyu Highland Station,富士急ハイランド駅（ふじきゅうはいらんど）,35.4894741,138.7819013
3000121,Fujimatsu Station,富士松駅（ふじまつ）,35.0295029,137.0167817
1131141,Fujimi Station,富士見駅（ふじみ）,35.9120758,138.2383722
1170503,Fujimichō Station (Tottori),富士見町駅 (鳥取県)（ふじみちょう）,35.4348690,133.3364270
2200108,Fujimidai Station,富士見台駅（ふじみだい）,35.7359523,139.6300042
2400613,Fujimigaoka Station,富士見ヶ丘駅（ふじみがおか）,35.6848670,139.6070190
2100118,Fujimino Station,ふじみ野駅（ふじみの）,35.8608646,139.5231078
3001307,Fujinami Station (Aichi),藤浪駅（ふじなみ）,35.1888923,136.7390057
1163943,Fujinami Station (Wakayama),藤並駅（ふじなみ）,34.0570808,135.1965834
1121004,Fujine Station (Iwate),藤根駅（ふじね）,39.3010205,141.0400730
1140205,Fujine Station (Shizuoka),富士根駅（ふじね）,35.2054663,138.6353710
1131114,Fujino Station,藤野駅（ふじの）,35.6159369,139.1521845
1191002,Fujinoki Station,藤ノ木駅（ふじのき）,33.8933740,130.7818940
1140207,Fujinomiya Station,富士宮駅（ふじのみや）,35.2213118,138.6151475
3300109,Fujinomori Station,藤森駅（ふじのもり）,34.9568111,135.7702235
2100411,Fujinoushijima Station,藤の牛島駅（ふじのうしじま）,35.9803450,139.7780310
1150513,Fujioka Station,富士岡,35.2551815,138.9197436
2100309,Fujioka Station (Tochigi),藤岡駅（ふじおか）,36.2559295,139.6457450
1161711,Fujisaka Station,藤阪駅（ふじさか）,34.8143835,135.7027143
1120442,Fujisaki Station,藤崎,40.6535740,140.5000280
9940116,Fujisan Station,富士山駅（ふじさん）,35.4835487,138.7958212
1130108,Fujisawa Station,藤沢駅（ふじさわ）,35.3371923,139.4871978
2500213,Fujisawa-Hommachi Station,藤沢本町駅（ふじさわほんまち）,35.3480296,139.4761311
1121432,Fujishima Station,藤島駅（ふじしま）,38.7688185,139.8946750
1122902,Fujishiro Station,藤代駅（ふじしろ）,35.9206534,140.1182086
1123128,Fujita Station,藤田駅（ふじた）,37.8791618,140.5396454
9990204,Fujitana Station,藤棚駅（ふじたな）,33.7219840,130.7355830
9960102,Fujitec-mae Station,フジテック前駅（ふじてっくまえ）,35.2941940,136.2854140
1111310,Fujiyama Station,藤山駅（ふじやま）,43.8870215,141.7207015
9932820,Fujiyamashita Station,富士山下駅（ふじやました）,36.4140218,139.3158547
1161203,Fujū Station,藤生駅（ふじゅう）,34.1126270,132.1984820
9952524,Fukado Station,深戸駅（ふかど）,35.6864440,136.9622290
3500121,Fukae Station,深江駅 (兵庫県)（ふかえ）,34.7227443,135.2916932
1110338,Fukagawa Station,深川駅（ふかがわ）,43.7212580,142.0416315
3300108,Fukakusa Station,深草駅（ふかくさ）,34.9645988,135.7701162
1172103,Fukamizo Station,深溝駅（ふかみぞ）,34.0470314,131.3714393
1180816,Fukata Station,深田駅（ふかた）,33.2676220,132.6603270
1120421,Fukaura Station,深浦駅（ふかうら）,40.6503630,139.9294679
1132318,Fukaya Station,深谷駅（ふかや）,36.1915583,139.2810987
3200602,Fukechō Station,深日町駅（ふけちょう）,34.3183006,135.1484905
3200603,Fukekō Station,深日港駅（ふけこう）,34.3173666,135.1416110
3000918,Fuki Station,富貴駅（ふき）,34.8288173,136.9169099
1132314,Fukiage Station (Saitama),吹上駅 (埼玉県)（ふきあげ）,36.1032322,139.4529973
1190225,Fukkōdaimae Station,福工大前駅（ふっこうだいまえ）,33.6984450,130.4406240
1120304,Fukkoshi Station,吹越駅（ふっこし）,41.0222121,141.2465826
9920111,Fukōda Station,深郷田駅（ふこうだ）,40.9512870,140.4410450
1161618,Fukube Station,福部駅（ふくべ）,35.5454010,134.2874335
3000311,Fukuchi Station,福地駅（ふくち）,34.8443122,137.0484495
1161514,Fukuchiyama Station,福知山駅（ふくちやま）,35.2961490,135.1188487
9960802,Fukuchiyama-shimin-byōin-guchi Station,福知山市民病院口駅（ふくちやましみんびょういんぐち）,35.3069041,135.1084697
9942006,Fukudaimae Nishi-Fukui Station,福大前西福井駅（ふくだいまえにしふくい）,36.0742105,136.2105151
1122208,Fukudamachi Station,福田町駅（ふくだまち）,38.2749500,140.9581890
3500204,Fukue Station,福江駅（ふくえ）,34.7000960,135.4425100
1170234,FUKUE-STATION,福江,34.0470901,130.9155941
3100709,Fukugami Station,福神駅（ふくがみ）,34.3952795,135.7506636
1161218,Fukugawa Station,福川駅（ふくがわ）,34.0720727,131.7383666
1133912,Fukuhara Station,福原駅（ふくはら）,36.3518410,140.1881740
1141523,Fukui Station (Fukui),福井駅 (福井県)（ふくい）,36.0613665,136.2226621
9970404,Fukui Station (Okayama),福井駅 (岡山県)（ふくい）,34.5697089,133.7445031
2100243,Fukui Station (Tochigi),福居駅（ふくい）,36.3057085,139.4584121
9941903,Fukuiguchi Station,福井口駅（ふくいぐち）,36.0705156,136.2330685
1190222,Fukuma Station,福間駅（ふくま）,33.7634831,130.4868186
1141711,Fukumitsu Station,福光駅（ふくみつ）,36.5582668,136.8785846
9952521,Fukuno Station,福野,35.6465829,136.9516283
1141709,Fukuno Station (Toyama),福野駅 (富山県)（ふくの）,36.5886350,136.9236970
1141549,Fukuoka Station,福岡駅（ふくおか）,36.7081839,136.9316736
9980704,Fukuonji Station,福音寺駅（ふくおんじ）,33.8227090,132.7882603
1121442,Fukura Station,吹浦駅（ふくら）,39.0696177,139.8789054
9992114,Fukuro Station,袋駅 (熊本県)（ふくろ）,32.1652899,130.3741036
1133824,Fukuroda Station,袋田駅（ふくろだ）,36.7545581,140.3796437
1133516,Fukurogura Station,袋倉駅（ふくろぐら）,36.5440799,138.5788707
1150130,Fukuroi Station,袋井駅（ふくろい）,34.7413001,137.9256683
1163508,Fukusaki Station,福崎駅（ふくさき）,34.9606366,134.7507291
1123124,Fukushima Station,福島,37.7542123,140.4592164
1162309,Fukushima Station (Osaka),福島駅 (大阪府)（ふくしま）,34.6973103,135.4868060
1192826,Fukushima-Imamachi Station,福島今町駅（ふくしまいままち）,31.4569730,131.2035774
1192827,Fukushima-Takamatsu Station,福島高松駅（ふくしまたかまつ）,31.4585250,131.1787020
9921303,Fukushimagakuin-mae Station,福島学院前駅（ふくしまがくいんまえ）,37.7987130,140.4885580
9991109,Fukushimaguchi Station,福島口駅（ふくしまぐち）,33.3380860,129.7904710
1133102,Fukutawara Station,福俵駅（ふくたわら）,35.5459418,140.3414858
9931708,Fukuura Station,福浦駅（ふくうら）,35.3496489,139.6485436
1171509,Fukuwatari Station,福渡駅（ふくわたり）,34.8705436,133.9038825
1161014,Fukuyama Station,福山駅（ふくやま）,34.4895196,133.3619859
9950707,Fukuyō Station,福用駅（ふくよう）,34.9019220,138.0900500
1190913,Fukuyoshi Station,福吉駅（ふくよし）,33.5015654,130.0795764
1131331,Funabashi Station,船橋駅（ふなばし）,35.7012865,139.9851786
1130523,Funabashi-Hōten Station,船橋法典駅（ふなばしほうてん）,35.7308674,139.9665597
2300124,Funabashi-Keibajō Station,船橋競馬場駅（ふなばしけいばじょう）,35.6897833,139.9979321
9933805,Funabashi-Nichidaimae Station,船橋日大前駅（ふなばしにちだいまえ）,35.7268545,140.0588010
1121634,Funagata Station,舟形駅（ふながた）,38.6917030,140.3161140
1170820,Funahirayama Station,船平山駅（ふなひらやま）,34.4209660,131.7340060
1121506,Funakoshi Station,船越駅（ふなこし）,39.9047407,139.9465800
1141302,Funamachi Station,船町駅（ふなまち）,34.7748673,137.3745680
1163219,Funamachiguchi Station,船町口駅（ふなまちぐち）,35.0631250,135.0096460
1191505,Funao Station,船尾,33.6301540,130.7673740
1161502,Funaoka Station (Kyoto),船岡駅 (京都府)（ふなおか）,35.1328900,135.4910890
1123135,Funaoka Station (Miyagi),船岡駅 (宮城県)（ふなおか）,38.0594138,140.7680113
1163631,Funato Station,船戸駅（ふなと）,34.2483862,135.3115786
3101504,Funatsu Station,船津,34.4568580,136.8419790
1151023,Funatsu Station (Kihoku. Mie),船津駅 (三重県紀北町)（ふなつ）,34.1421920,136.2286140
1122812,Funehiki Station,船引駅（ふねひき）,37.4427870,140.5750860
1110610,Furano Station,富良野駅（ふらの）,43.3457722,142.3920480
9990207,Fureai-Shōriki Station,ふれあい生力駅（ふれあいしょうりき）,33.7002850,130.7650950
1111519,Fūren Station,風連駅（ふうれん）,44.2921760,142.4214415
1123181,Furudate Station,古館駅（ふるだて）,39.5809218,141.1547497
1191335,Furugō Station,古国府駅（ふるごう）,33.2206890,131.6075320
9970910,Furuichi Station (Hiroshima),古市駅 (広島県)（ふるいち）,34.4577195,132.4752085
1162921,Furuichi Station (Hyōgo),古市駅 (兵庫県)（ふるいち）,35.0225100,135.1557030
