191;-26.8569903;152.9583651;Beerwah
192;-27.5949777;152.850542;Riverview
193;-23.3900387;150.5122295;Rockhampton
194;-38.1586761;144.3593889;South Geelong
195;-32.9855414;151.5811047;Fassifern
196;-32.9416524;151.6628275;Cardiff
197;-33.0129364;151.5416169;Awaba
198;-33.1801506;151.4870924;Wyee
199;-34.1832452;150.7102539;Douglas Park
200;-32.744798;151.5873502;East Maitland
201;-38.0815572;145.571552;Nar Nar Goon
202;-16.818485;145.6390891;Kuranda
203;-35.6660001;147.038316;Culcairn
204;-38.1565571;146.7870027;Rosedale
205;-37.9671274;147.0817077;Stratford
206;-27.5675046;153.0359212;Coopers Plains
207;-27.4849488;152.9933157;Toowong
208;-41.6381361;147.9654899;Fingal
209;-31.0587236;151.0561691;Kootingal
210;-32.0468773;150.866996;Scone
211;-30.3252136;149.7920153;Narrabri
212;-26.3432904;152.6740652;Amamoor
213;-33.9337279;151.1819843;Domestic Airport
214;-28.65753;151.9375197;Stanthorpe
215;-33.8724177;150.9570025;Fairfield
216;-35.1293057;138.4962767;Christie Downs
217;-34.3718188;150.5434455;Yerrinbool
218;-26.7371603;150.6248779;Chinchilla
219;-37.4275983;143.382294;Beaufort
220;-37.9175354;145.0369346;Bentleigh
221;-37.9626364;144.4987369;Little River
222;-37.0593212;142.7734227;Stawell
223;-35.5046315;138.7852884;Goolwa
224;-32.1533106;116.0130563;Armadale
225;-31.9968157;115.7609528;Cottesloe
226;-20.7142184;140.5171396;Cloncurry
227;-31.9770638;115.7868832;Showgrounds
228;-37.9336559;145.4395209;Emerald
229;-27.4567001;153.1802938;Manly
230;-31.9209256;116.9627428;Greenhills
231;-37.9208427;145.4051373;Menzies Creek
232;-37.9077204;145.3565824;Belgrave (Puffing Billy)
233;-37.909012;145.3552458;Belgrave
234;-33.871703;151.0942326;Strathfield
235;-31.6906707;115.7380776;Clarkson
236;-37.9521016;145.5495811;Gembrook (Town)
237;-37.9502765;145.5484978;Gembrook (Heritage)
238;-33.8771445;151.1040382;Burwood
239;-31.745117;115.7674623;Joondalup
240;-31.7721376;115.778741;Edgewater
241;-31.7993807;115.7823378;Whitfords
242;-31.818598;115.7832431;Greenwood
243;-31.8448271;115.7963953;Warwick
244;-31.9390124;115.8403245;Leederville
245;-31.9519389;115.8580047;Perth Underground
246;-31.9570924;115.8552188;Elizabeth Quay
247;-35.2559807;149.4463654;Bungendore
248;-33.8071839;150.9726612;Wentworthville
249;-34.1252956;150.7443838;Menangle
250;-33.9682381;151.1244983;Carlton
251;-34.0363125;151.102695;Miranda
252;-34.4780183;150.416713;Bowral
253;-34.4545888;150.876084;Lysaghts
254;-34.4378628;150.8851499;Coniston
255;-34.4671491;150.8782866;Cringila
256;-34.477149;150.9026582;Port Kembla
257;-34.3757279;150.9048557;Corrimal
258;-34.3951767;150.8964479;Fairy Meadow
259;-32.8596865;149.970182;Kandos
260;-36.0531941;144.113284;Pyramid
261;-36.49488;144.6075801;Elmore
262;-32.1253324;115.8583575;Cockburn Central
263;-27.5538617;153.0227655;Salisbury
264;-34.9440713;138.583295;Adelaide Showground
265;-35.0020461;138.566781;Mitchell Park
266;-35.1892478;138.4835071;Seaford
267;-35.1787026;138.487658;Seaford Meadows
268;-34.8815596;138.5232402;Albert Park
269;-34.8903766;138.5150615;Seaton Park
270;-34.8992112;138.5016802;East Grange
271;-34.9002917;138.490817;Grange
272;-38.0067174;145.0875658;Mordialloc
273;-34.9588452;138.5905556;Millswood
274;-32.0472224;115.9522928;Thornlie
275;-35.0251942;138.6143361;Coromandel
276;-35.0113123;138.6232002;Glenalta
277;-35.000725;138.6243137;Pinera
278;-32.0119878;115.7549676;Victoria Street
279;-32.0069488;115.7574017;Mosman Park
280;-31.9870428;115.7647403;Grant Street
281;-31.9827521;115.7706183;Swanbourne
282;-31.9717094;115.791612;Loch Street
283;-31.9683896;115.7962415;Karrakatta
284;-31.959639;115.8054615;Shenton Park
285;-31.9517991;115.8134022;Daglish
286;-31.9446936;115.823993;Subiaco
287;-31.9426816;115.833201;West Leederville
288;-32.052033;115.74527;Fremantle
289;-31.9446801;115.8450538;City West
290;-32.0097373;115.8561307;Canning Bridge
291;-36.6131261;145.240577;Murchison East
292;-32.2349358;115.8426639;Kwinana
293;-16.9930814;145.4212025;Mareeba
294;-37.6876002;144.4368308;Bacchus Marsh
295;-32.2639959;115.8170976;Wellard
296;-32.290152;115.7612755;Rockingham
297;-32.3265299;115.767922;Warnbro
298;-18.1467496;144.3181036;Mount Surprise
299;-18.5139914;144.091694;Einasleigh
300;-37.4168041;145.0052646;Wallan
301;-37.6275995;144.7200075;Diggers Rest
302;-27.2995668;152.9861128;Bray Park
303;-37.5419879;144.9702272;Donnybrook
304;-34.103653;150.7449641;Menangle Park
305;-27.5544169;152.2774829;Gatton
306;-31.8917547;116.0016582;Midland
307;-28.9231675;151.931853;Wallangarra
308;-34.3495876;150.9152056;Woonona
309;-27.0109722;152.945838;Elimbah
310;-31.4560594;152.7365792;Wauchope
311;-30.6130764;130.413374;Cook
312;-37.6640501;145.1817328;Wattle Glen
313;-26.4061896;146.2442055;Charleville
314;-31.9716144;115.9022179;Victoria Park
315;-35.137965;138.8750907;Bugle Ranges
316;-34.6725842;150.8545283;Kiama
317;-32.004669;151.9669701;Gloucester
318;-25.5080341;152.6365206;Maryborough West
319;-25.5383633;152.6997943;Maryborough
320;-34.612969;138.7387246;Gawler Racecourse
321;-32.7509006;151.5937365;Victoria Street
322;-32.126855;116.0125474;Challis
323;-36.7949511;144.2488486;Kangaroo Flat
324;-27.6601814;152.9218282;Springfield
325;-29.7397488;151.7265961;Glen Innes
326;-38.2367583;146.3972259;Morwell
327;-31.5515797;116.4651569;Toodyay
328;-26.6602468;150.1849022;Miles
329;-27.9537893;153.4256045;Sea World Resort
330;-28.6201848;153.0012306;Kyogle
331;-23.5527507;147.7468275;Anakie
332;-16.8367552;145.6435208;Barron Falls
333;-34.7183469;150.0864266;Tallong
334;-35.1203629;147.3685199;Wagga Wagga
335;-33.8744874;151.2222308;Kings Cross
336;-27.5097306;153.0279198;Fairfield
337;-27.4999649;153.0290505;Dutton Park
338;-27.4936653;153.0307399;Park Road
339;-33.808856;151.1851425;Artarmon
340;-33.9349749;151.1658747;International Airport
341;-27.4819333;153.0230021;South Bank
342;-27.4965485;153.0404486;Buranda
343;-33.6136867;150.8110535;Windsor
344;-23.5520901;145.2895581;Barcaldine
345;-38.2074058;146.1549391;Trafalgar
346;-38.203285;146.0634263;Yarragon
347;-33.9405679;151.1006334;Kingsgrove
348;-33.7639932;150.868382;Doonside
349;-33.9621586;151.132574;Kogarah
350;-12.4729475;130.9040298;Darwin
351;-33.8613593;151.2107193;Circular Quay
352;-27.5960538;152.9469027;Richlands
353;-27.6282927;152.3931437;Laidley
354;-37.8224057;145.0458764;Auburn
355;-37.5587442;143.8593693;Ballarat
356;-37.841739;145.2681208;Bayswater
357;-37.860645;145.2848446;Boronia
358;-37.0629409;144.2140579;Castlemaine
359;-37.7295638;144.7938135;Keilor Plains
360;-37.7572829;145.3456774;Lilydale
361;-36.9925227;144.073951;Maldon
362;-37.8025395;144.8914169;Middle Footscray
363;-35.5327245;138.6805146;Port Elliot Station
364;-33.873567;151.2068498;Town Hall
365;-37.6660199;144.9468555;Upfield
366;-37.8926042;145.3076559;Upper Ferntree Gully
367;-37.9344996;145.4914694;Cockatoo
368;-37.3415418;144.1534453;Daylesford
369;-37.8815825;145.2951466;Ferntree Gully
370;-37.8745091;145.0902428;Holmesglen
371;-37.8637978;144.7723486;Laverton
372;-37.72093;144.9613325;Merlynston
373;-34.9771959;138.6086658;Mitcham
374;-37.8118681;145.2502993;Ringwood East
375;-37.9251159;145.0354959;Patterson
376;-37.9380308;145.138256;Westall
377;-27.6885156;153.1587019;Bethania
378;-27.6093284;152.789867;Booval
379;-31.9494024;115.8725124;Claisebrook
380;-27.6981039;153.1709432;Edens Landing
381;-34.7173476;138.6646334;Elizabeth Interchange
382;-34.73112;138.6559362;Elizabeth South
383;-34.6207779;138.7324489;Evanston
384;-27.7095975;153.1875982;Holmview
385;-27.6128766;152.7604193;Ipswich
386;-34.6518111;138.7066802;Kudla
387;-34.6685052;138.6964763;Munno Para
388;-34.6820434;138.6868601;Smithfield Railway Station
389;-34.6285297;138.7259085;Tambelin
390;-34.7043235;138.6700074;Womma
391;-37.6022613;144.9430882;Craigieburn
392;-37.3715671;145.0279517;Heathcote Junction
393;-37.2936602;144.9834297;Kilmore East
394;-37.0244925;145.1385109;Seymour
395;-26.4146327;147.1132804;Morven
396;-37.7291013;144.6505805;Rockbank
397;-34.8581266;138.5184342;Alberton
398;-35.0209553;138.619012;Blackwood
399;-35.0215306;138.519189;Brighton
400;-34.8659954;138.5247636;Cheltenham Railway Station
401;-34.9614472;138.5803984;Clarence Park
402;-34.951625;138.5848925;Goodwood
403;-35.0794295;138.5019052;Hallett Cove Beach
404;-35.066285;138.5056399;Hallett Cove
405;-35.0122882;138.5237052;Hove
406;-35.1091741;138.4915699;Lonsdale
407;-35.0461456;138.5126857;Marino Rocks
408;-35.0422194;138.5173235;Marino
409;-34.9251159;138.5802822;Mile End
410;-35.0094167;138.5411435;Oaklands
411;-34.834726;138.4919544;Peterhead
412;-35.032528;138.5214268;Seacliff
413;-35.0113593;138.533624;Warradale
414;-34.9829041;138.5671974;Woodlands Park
415;-34.9071821;138.5771429;Bowden
416;-34.774909;138.6379378;Chidda
417;-34.8970509;138.5638708;Croydon
418;-34.8349255;138.585587;Dry Creek
419;-34.8849873;138.5833136;Dudley Park
420;-34.7989282;138.6166262;Greenfields
421;-34.869476;138.5804811;Islington Workshops
422;-34.8752954;138.5818054;Islington
423;-34.8595688;138.5783734;Kilburn
424;-34.8861975;138.5496684;Kilkenny
425;-34.803814;138.6122321;Mawson Interchange
426;-34.9061909;138.5816593;North Adelaide
427;-34.7513578;138.6439258;Nurlutta
428;-34.896132;138.5843381;Ovingham
429;-34.7912489;138.6234061;Parafield Gardens
430;-34.7829022;138.6309279;Parafield
431;-34.7631592;138.6424335;Salisbury Interchange
432;-34.891766;138.5569819;West Croydon
433;-34.8814267;138.5434962;Woodville Park
434;-34.8771;138.5377298;Woodville Railway Station
435;-30.945133;127.0378287;Loongana
436;-31.4825039;118.2765001;Merredin
437;-31.2183448;119.3080885;Southern Cross (Grain only)
438;-38.2139994;145.1069582;Moorooduc
439;-38.2298851;145.0502998;Mornington
440;-34.9909208;138.5612243;Ascot Park
441;-31.9517794;115.8663954;McIver
442;-30.455978;117.5296257;Mollerin
443;-38.0272365;145.1021263;Aspendale
444;-38.065449;145.120108;Bonbeach
445;-37.9930643;145.0762768;Parkdale
446;-38.1040134;145.1282259;Seaford
447;-36.369115;144.2311482;Dingee
448;-37.9036086;145.3313506;Upwey
449;-33.5056509;150.2788672;Bell
450;-34.0678648;151.0147301;Engadine
451;-32.5587154;151.6185048;Martins Creek
452;-32.6023813;151.6147157;Paterson
453;-34.672434;150.211908;Penrose
454;-34.6922252;150.1582454;Wingello
455;-32.5270603;115.7466419;Mandurah
456;-26.3662684;152.8571354;Pomona
457;-26.3197524;152.7828872;Traveston
458;-32.4023764;151.7593455;Dungog
459;-34.6086466;138.7397302;Gawler
460;-29.9183823;149.7905716;Bellata
461;-34.6410423;148.0305127;Cootamundra
462;-33.0547734;146.391001;Euabalong West
463;-30.8495922;152.9000699;Eungai
464;-32.9143732;144.311721;Ivanhoe
465;-31.076981;152.8330131;Kempsey
466;-31.6353625;152.7064368;Kendall
467;-32.3893754;142.4246929;Menindee
468;-34.7406248;146.5571174;Narrandera
469;-33.1422183;148.1733131;Parkes
470;-32.8014841;149.078524;Stuart Town
471;-19.5742763;147.3961429;Ayr
472;-17.343229;145.925299;Babinda
473;-23.5860732;148.8835208;Blackwater
474;-20.0217373;148.2057727;Bowen
475;-18.2678956;146.0280166;Cardwell
476;-21.9098812;149.4156144;Carmila
477;-23.7117582;149.6776946;Duaringa
478;-19.5115439;147.1051966;Giru
479;-23.8464223;151.2629467;Gladstone
480;-17.0932614;145.7877521;Gordonvale
481;-27.5479881;152.1231174;Helidon
482;-19.6655343;147.4140617;Home Hill
483;-25.3185319;152.5646052;Howard
484;-18.6465507;146.1649407;Ingham
485;-17.526183;146.0189806;Innisfail
486;-20.6588426;141.7465036;Julia Creek
487;-24.328956;151.563346;Miriam Vale
488;-23.8078725;150.9785984;Mount Larcom
489;-27.4311484;151.7201941;Oakey
490;-20.5256694;145.3979466;Pentland
491;-26.5762158;148.7922747;Roma
492;-20.7703009;145.0194415;Torrens Creek
493;-19.2692248;146.8078173;Townsville
494;-17.9323251;145.9327581;Tully
495;-26.5871364;149.1883446;Wallumbilla
496;-26.6131553;149.3848263;Yuleba
497;-31.3740137;118.8734953;Bodallin
498;-30.8424229;121.1504184;Bonnie Vale
499;-33.2579225;115.8383058;Brunswick Junction
500;-31.3864043;118.4834498;Burracoppin
501;-32.2252534;116.006903;Byford
502;-31.3908712;118.6687359;Carrabin
503;-32.9947937;115.893343;Cookernup
504;-31.6464492;117.2436165;Cunderdin
505;-31.6037234;117.8940576;Doodlakine
506;-31.6491331;116.676404;Northam
507;-31.5296355;118.0808876;Hines Hill
508;-31.6320948;117.7298064;Kellerberrin
509;-30.8282434;119.5142347;Koolyanobbing
510;-31.623775;117.0134891;Meckering
511;-31.3187699;119.0735459;Moorine Rock
512;-32.2946747;115.9866373;Mundijong
513;-32.5178891;115.9686766;North Dandalup
514;-32.36374;115.9761821;Serpentine
515;-31.2149523;119.3105722;Southern Cross Halt
516;-31.6420351;117.4871961;Tammin
517;-32.8453924;115.9203477;Waroona
518;-34.8421722;138.4935248;Glanville
519;-33.8458627;151.2117909;Milsons Point
520;-33.8317125;151.1917276;Wollstonecraft
521;-34.0043476;151.068064;Como
522;-34.0879621;151.0082554;Heathcote
523;-34.1769399;150.9948093;Helensburgh
524;-37.423954;143.8880579;Creswick
525;-33.9708469;151.0811258;Mortdale
526;-33.9661553;151.0891799;Penshurst
527;-33.9696934;151.1145108;Allawah
528;-37.8665999;144.7607254;Aircraft
529;-33.9072863;151.1806702;St Peters
530;-38.0989509;145.7207056;Bunyip
